-0.03173139	-0.041254867
-0.009970378	-0.007650543
-0.0044183135	-0.034246504
0.012754191	0.013321172
0.030666534	-0.02751714
0.030255329	-0.021842062
-0.0054106712	0.041323986
-0.028072095	0.0126092695
-0.0067469254	-0.048736047
-0.026007665	0.00031930208
0.01359928	-0.0265422
-0.00042619556	-0.04837922
0.0048582554	0.0377975
-0.03812034	0.015461493
0.018952776	-0.037957408
0.009749152	0.027540158
0.005347442	-0.014690649
-0.04406164	-0.014457665
-0.043553796	0.0065704472
0.040209424	-0.032265533
-0.044531036	-0.016479455
-0.01364411	-0.0096545
-0.025813032	0.026360933
-0.03385631	0.01023829
0.005301725	-0.0482018
-0.027235974	0.0031702146
-0.5417982	0.577454
-0.55062866	0.54964554
0.045554746	-9.704754e-05
-0.5530245	0.5724086
0.040920865	-0.0036061034
-0.029483056	-0.02873627
-0.56117916	0.5362722
-0.033117987	0.013999347
-0.023382677	-0.0029815547
-0.5474098	0.47891194
-0.5341979	0.5271191
0.024447095	0.032332253
-0.047237564	0.041360524
-0.4929617	0.49320087
-0.010848511	0.017616618
0.03166033	-0.03646641
-0.55868965	0.4965148
-0.48244593	0.45343223
0.04928906	-0.00933801
-0.5214903	0.5489421
-0.55978197	0.5111271
0.032267693	0.0034017675
0.026071679	-0.027006282
-0.53546727	0.5374492
-0.4892214	0.54519314
-0.50954914	0.4447514
-0.52959543	0.4775613
-0.0495412	-0.010851514
-0.5427705	0.5163135
-0.43869603	0.5256903
-0.52715844	0.5443489
0.027023423	-0.009058893
-0.548632	0.4920667
-0.023102213	0.038307283
-0.49747214	0.4711219
-0.4670749	0.48962903
0.03965416	0.0053959005
0.0063466206	-0.016851388
-0.47760987	0.4305005
-0.50365716	0.46486378
-0.48014238	0.4539876
-0.5624916	0.54265904
0.026171576	-0.025952434
-0.03932794	-0.023954093
0.026341747	0.01233691
-0.55371827	0.50282156
-0.5332096	0.5334331
-0.045438897	-0.020603968
0.049497012	-0.04822154
0.03418752	-0.016314853
-0.51447695	0.5040488
-0.49529508	0.5558891
0.01900858	0.021406185
-0.49803767	0.5244456
-0.56760675	0.46469396
-0.5647357	0.472387
-0.50077033	0.45586684
-0.5175414	0.47079015
-0.4900426	0.4244805
-0.008155383	-0.014924966
-0.52561164	0.5236227
-0.03120923	-0.001981508
-0.50131124	0.4675897
-0.5398821	0.5248493
-0.012378097	-0.04803374
-0.46308196	0.45363256
-0.533786	0.55858815
-0.43992546	0.45127508
-0.025061835	0.016931083
-0.5313248	0.46354836
-0.45129678	0.46368027
-0.45905414	0.46887994
-0.4439585	0.4837209
-0.4713996	0.48586863
-0.46550542	0.49671158
-0.5303477	0.49219164
-0.47887298	0.5088092
-0.46388	0.48308194
-0.48480317	0.43791705
0.038507786	0.04376403
-0.52909136	0.5089965
-0.4670111	0.47829852
0.0020511039	-0.039618026
-0.026582135	-0.031950045
-0.49784103	0.43616885
0.021031167	-0.016039811
-0.5503984	0.5323001
-0.44164917	0.4215806
0.037657823	-0.003170859
-0.4889544	0.47621658
-0.43738407	0.5030333
0.011318602	-0.022254491
0.017837558	0.027878415
-0.47878033	0.4798106
-0.43123445	0.41485932
-0.5644302	0.5036089
-0.5080776	0.47401848
-0.0074058175	-0.025830388
-0.52559006	0.50633466
-0.5361446	0.51861376
-0.41200998	0.46785408
-0.39008844	0.33255887
-0.5274247	0.52428883
-0.5285822	0.46857604
-0.48122913	0.537563
-0.48988003	0.4382499
-0.45855013	0.48948285
-0.5034899	0.46803084
-0.54436696	0.53580916
-0.5108115	0.44918853
-0.44782025	0.48364186
-0.35905647	0.39977917
-0.00813631	0.012876283
-0.48862472	0.44268554
-0.50938994	0.5266585
-0.48859236	0.4543021
-0.009607613	-0.03749442
-0.50660586	0.50170213
-0.4115867	0.433529
-0.4509747	0.4432533
-0.51205736	0.49854714
-0.4441252	0.3528024
-0.45355964	0.49892867
-0.50721884	0.51585627
-0.443832	0.3427298
-0.01681881	-0.0068377964
-0.51267004	0.49803725
-0.48690337	0.50443965
-0.42613047	0.41136962
-0.50630385	0.5142152
-0.46883756	0.50074095
-0.036677815	0.028905999
-0.4884253	0.48192528
-0.48777556	0.4387013
-0.54926705	0.45880842
-0.43317217	0.47065052
-0.5268955	0.4628398
-0.3944758	0.4156086
-0.4900834	0.4791834
-0.49909085	0.48568895
-0.40541494	0.42463535
-0.4478795	0.49435556
-0.5091432	0.52829355
-0.44068542	0.46978146
-0.49492368	0.44387433
-0.4918262	0.46113288
-0.4754743	0.46995056
-0.4151006	0.40948308
-0.3868068	0.41080365
-0.5046084	0.4730569
-0.5074319	0.542002
-0.4255057	0.5070124
-0.4950031	0.5067505
0.00047915056	0.004786264
-0.4472795	0.5051432
0.03188311	-0.018783404
0.047163893	-0.013934683
-0.416424	0.3946224
-0.5203149	0.4951839
-0.40414467	0.36080983
-0.5321006	0.47534722
-0.5168586	0.44361404
-0.48017573	0.51462823
-0.44002515	0.44503182
-0.4817852	0.47865382
-0.31274244	0.2890969
-0.4906484	0.41935185
-0.48969945	0.41919312
-0.40153128	0.468522
-0.48791406	0.5238971
0.008413039	0.021228138
-0.46244064	0.41605595
-0.48892203	0.47104365
-0.4307183	0.47690064
-0.44783542	0.5252677
0.027775321	-0.02239417
-0.4750787	0.45855227
-0.4776094	0.44933608
-0.3927869	0.37295562
-0.48173964	0.51732737
-0.46140987	0.47347665
-0.518334	0.45788786
-0.50771385	0.4439347
-0.46398893	0.48173234
-0.48454508	0.45373037
-0.39922053	0.42672637
0.0127376355	0.039718542
-0.5303382	0.4587733
-0.4535017	0.48974404
-0.41528055	0.40504354
-0.53020215	0.4654161
0.04141334	-0.04399221
-0.4388456	0.41993928
-0.39426064	0.40528286
-0.4689	0.44861275
-0.4116387	0.42270833
-0.016510595	-0.040441655
-0.422861	0.39503595
-0.49388528	0.43968013
-0.044025328	-0.007863868
-0.4700365	0.38182956
-0.43417802	0.37183818
-0.49135062	0.51244426
-0.4106148	0.47068074
-0.40186092	0.3989623
-0.507147	0.5206617
-0.32966208	0.33793214
-0.036756076	-0.018136062
-0.4927323	0.4478388
-0.41781017	0.43197167
-0.4570555	0.48328698
-0.46728963	0.4473814
-0.3799012	0.3637581
-0.45559615	0.44201353
-0.44608873	0.51949954
-0.39487234	0.4267755
-0.5639033	0.53091687
-0.4631303	0.44652244
0.03459927	0.044241477
-0.46504322	0.49366623
-0.46754903	0.39347655
-0.5206149	0.5037947
-0.33492565	0.30556965
-0.3892698	0.39558193
-0.50360125	0.4797434
-0.35525247	0.3729545
-0.4438294	0.3929795
-0.43171388	0.46990997
-0.5218362	0.4678988
-0.4722976	0.44899377
-0.45961183	0.43861303
-0.380155	0.30835283
-0.5101622	0.49728045
